case_id,merchant_name,mcc_category,archetype,merchant_tenure_days,avg_daily_txn_30d,volume_spike_ratio,refund_rate_30d,chargeback_rate_90d,kyc_completeness_score,bank_account_changed_flag,days_since_bank_change,customer_complaint_count_30d,device_ip_diversity_score,night_txn_ratio,is_festive_period,prior_flags_count,prior_flags_confirmed_fraud,avg_ticket_size,ticket_size_change_ratio,label_is_fraud,risk_score,decision_tier,naive_freeze
CASE01705,Martin LLC,beauty_cosmetics,bank_account_update,395,104.0,1.18,0.042,0.0032,0.83,1,1,0,0.24,0.08,0,0,0,708.0,0.9,0,0.07543575,auto_clear,1
CASE01706,"Guerrero, Graves and Armstrong",electronics,account_takeover,271,146.1,3.01,0.05,0.023,0.98,1,1,2,0.78,0.19,0,1,0,961.0,1.01,1,0.895901,escalate,1
CASE01707,"Thompson, Gibson and Riley",saas_subscription,festive_spike,565,135.2,5.95,0.054,0.0081,0.9,0,674,0,0.27,0.13,1,0,0,1237.0,0.94,1,0.8801863,escalate,1
CASE01708,Davis LLC,saas_subscription,card_testing_mule,68,135.5,4.86,0.052,0.1203,0.44,0,274,0,0.82,0.38,0,0,0,85.0,0.55,1,0.9391175,escalate,1
CASE01709,Richardson-Gray,fashion_apparel,bank_account_update,300,61.3,0.81,0.056,0.0006,0.81,1,2,0,0.32,0.04,0,0,0,784.0,1.13,0,0.08612984,auto_clear,1
CASE01710,Chang PLC,beauty_cosmetics,account_takeover,272,111.2,2.52,0.044,0.0601,0.95,1,4,1,0.75,0.24,0,1,0,544.0,1.04,0,0.49936166,agent_review,1
CASE01711,Carter and Sons,beauty_cosmetics,organic_growth,1242,82.2,1.09,0.072,0.0011,0.99,0,342,1,0.21,0.09,0,0,0,900.0,0.97,0,0.00865852,auto_clear,0
CASE01712,Neal LLC,education,bank_account_update,300,140.0,1.02,0.014,0.0034,0.81,1,3,0,0.28,0.08,0,0,0,1130.0,1.13,0,0.12235188,auto_clear,1
CASE01713,Rose-Warren,food_delivery,festive_spike,782,128.6,2.64,0.1,0.0007,0.96,0,690,1,0.44,0.0,1,0,0,478.0,0.99,0,0.13537358,auto_clear,1
CASE01714,"Clark, Brown and Duncan",fashion_apparel,festive_spike,262,197.6,5.21,0.053,0.0,0.95,0,550,2,0.42,0.09,1,0,0,308.0,1.01,0,0.75470936,escalate,1
CASE01715,"Rice, Miller and Ramsey",fashion_apparel,organic_growth,400,165.7,1.06,0.067,0.0,0.88,0,277,1,0.31,0.08,0,0,0,159.0,0.89,0,0.054609273,auto_clear,0
CASE01716,"Peck, Andersen and Mitchell",food_delivery,card_testing_mule,67,221.3,3.04,0.043,0.0662,0.87,0,577,1,0.97,0.19,0,1,0,136.0,0.36,1,0.87732106,escalate,1
CASE01717,"Abbott, Green and Andrews",handicrafts_d2c,card_testing_mule,3,74.0,6.76,0.042,0.0678,0.75,0,217,1,0.93,0.43,0,2,1,216.0,0.48,1,0.9979079,escalate,1
CASE01718,"Gomez, Anderson and Hart",grocery,card_testing_mule,54,118.5,2.94,0.056,0.0382,0.66,0,560,1,0.64,0.31,0,0,1,411.0,0.34,1,0.75343156,escalate,1
CASE01719,"Daniel, Jimenez and Morton",food_delivery,account_takeover,205,47.4,1.84,0.061,0.0306,0.91,1,1,1,0.83,0.32,0,0,0,999.0,1.15,1,0.7922395,escalate,1
CASE01720,"Hall, Roberts and Lee",fashion_apparel,account_takeover,339,243.1,2.85,0.012,0.0414,0.98,1,4,4,0.71,0.34,0,1,0,908.0,1.09,1,0.91319895,escalate,1
CASE01721,Johnson Ltd,grocery,card_testing_mule,45,66.0,3.07,0.047,0.0734,0.53,0,603,0,0.86,0.35,0,2,1,138.0,0.78,0,0.6023665,agent_review,1
CASE01722,Mclaughlin and Sons,education,festive_spike,974,71.5,5.15,0.086,0.0106,0.9,0,813,0,0.33,0.13,1,1,0,1026.0,0.98,0,0.05865272,auto_clear,1
CASE01723,"Duarte, Gutierrez and Cook",electronics,account_takeover,332,62.4,2.35,0.032,0.0,0.94,1,4,4,0.68,0.49,0,0,0,706.0,0.99,1,0.9556853,escalate,1
CASE01724,"Shaffer, Lewis and Davidson",education,festive_spike,545,276.9,4.68,0.068,0.0,0.95,0,538,0,0.16,0.1,1,0,0,422.0,1.04,1,0.74195296,escalate,1
CASE01725,"Campbell, Tyler and Parker",grocery,bank_account_update,300,146.4,1.16,0.044,0.0004,0.73,1,1,0,0.16,0.11,0,0,0,1517.0,1.27,0,0.05500291,auto_clear,1
CASE01726,"Pierce, Wang and Wilson",food_delivery,festive_spike,180,20.3,2.74,0.122,0.0025,0.97,0,303,1,0.37,0.08,1,0,0,1028.0,0.96,0,0.052337617,auto_clear,1
CASE01727,Peterson-Ramsey,travel_hospitality,organic_growth,400,119.9,1.12,0.051,0.0004,0.94,0,476,1,0.38,0.0,0,0,0,965.0,1.15,0,0.01877479,auto_clear,0
CASE01728,"Choi, Collier and Lee",fashion_apparel,organic_growth,400,23.1,0.97,0.015,0.0,0.89,0,334,0,0.3,0.1,0,0,0,1519.0,0.89,0,0.039330114,auto_clear,0
CASE01729,Nielsen-Mendoza,home_decor,bank_account_update,758,82.7,1.2,0.08,0.0074,0.82,1,7,0,0.5,0.07,0,0,0,140.0,0.94,0,0.032066617,auto_clear,1
CASE01730,Robles-Brewer,home_decor,account_takeover,450,70.0,1.73,0.034,0.0214,0.91,1,2,4,0.84,0.57,0,1,0,1373.0,1.0,1,0.84597445,escalate,1
CASE01731,Moore-Murray,food_delivery,festive_spike,618,44.2,5.29,0.152,0.0052,0.89,0,240,3,0.28,0.11,1,1,0,432.0,1.07,1,0.6777318,agent_review,1
CASE01732,"Huang, Ford and Olsen",grocery,card_testing_mule,42,196.4,5.69,0.022,0.1032,0.66,0,385,0,0.48,0.25,0,1,0,250.0,0.66,1,0.91495633,escalate,1
CASE01733,"Brown, Meyer and Cunningham",fashion_apparel,account_takeover,305,117.1,2.96,0.052,0.0416,0.83,1,4,3,0.49,0.29,0,2,0,548.0,1.05,1,0.87702316,escalate,1
CASE01734,"Stewart, Herrera and Clark",beauty_cosmetics,card_testing_mule,45,90.1,7.67,0.007,0.0035,0.65,0,784,0,0.89,0.31,0,1,0,150.0,0.76,1,0.9243484,escalate,1
CASE01735,"Rivera, Hendricks and Flynn",education,organic_growth,400,140.5,0.97,0.031,0.0005,0.96,0,673,1,0.15,0.11,0,0,0,712.0,0.85,0,0.035352338,auto_clear,0
CASE01736,Montes LLC,beauty_cosmetics,bank_account_update,300,146.2,1.08,0.034,0.0074,0.81,1,2,0,0.27,0.0,0,0,0,123.0,0.88,0,0.11513252,auto_clear,1
CASE01737,Morgan Group,travel_hospitality,bank_account_update,939,198.0,1.22,0.024,0.0034,0.75,1,6,0,0.32,0.0,0,0,0,1011.0,0.85,0,0.004758442,auto_clear,1
CASE01738,"Ferguson, Martin and Obrien",home_decor,organic_growth,400,76.6,1.39,0.026,0.0041,0.95,0,543,2,0.3,0.01,0,1,0,1251.0,1.11,0,0.11052456,auto_clear,0
CASE01739,Larson LLC,saas_subscription,card_testing_mule,44,72.9,4.06,0.049,0.0542,0.49,0,690,1,0.99,0.35,0,0,0,154.0,0.62,1,0.94963473,escalate,1
CASE01740,"Hodge, Mckinney and Nelson",travel_hospitality,festive_spike,180,114.1,5.29,0.098,0.0008,0.97,0,669,0,0.24,0.15,1,0,0,577.0,0.99,0,0.20765756,agent_review,1
CASE01741,Crawford and Sons,electronics,account_takeover,141,162.6,1.78,0.014,0.0,0.87,1,3,2,0.77,0.37,0,1,0,474.0,1.05,1,0.9044568,escalate,1
CASE01742,Hayes-Sampson,saas_subscription,card_testing_mule,24,51.7,2.52,0.071,0.0601,0.76,0,590,0,0.55,0.4,0,2,1,233.0,0.72,0,0.9126644,escalate,1
CASE01743,Warren and Sons,handicrafts_d2c,bank_account_update,308,209.3,1.09,0.051,0.006,0.84,1,1,0,0.31,0.07,0,0,0,955.0,0.92,1,0.41683453,agent_review,1
CASE01744,Brooks Inc,beauty_cosmetics,card_testing_mule,11,171.3,5.14,0.035,0.0754,0.99,0,376,0,0.75,0.12,0,2,1,136.0,0.58,1,0.9794592,escalate,1
CASE01745,Gentry Group,electronics,card_testing_mule,49,17.1,3.48,0.065,0.0931,0.52,0,401,0,0.79,0.22,0,1,1,318.0,0.57,1,0.8389605,escalate,1
CASE01746,"Johnson, Webb and Porter",handicrafts_d2c,account_takeover,196,33.6,1.83,0.02,0.0364,0.9,1,1,1,0.7,0.3,0,3,0,509.0,0.93,0,0.45728728,agent_review,1
CASE01747,Peterson Group,education,account_takeover,281,217.6,1.98,0.029,0.0507,0.76,1,4,2,0.75,0.62,0,0,0,106.0,0.98,1,0.9735286,escalate,1
CASE01748,"Russo, Collins and Murphy",food_delivery,festive_spike,616,155.8,5.11,0.065,0.0088,0.93,0,637,1,0.37,0.04,1,1,0,1048.0,1.24,0,0.104789965,auto_clear,1
CASE01749,Short PLC,education,bank_account_update,772,152.7,1.05,0.079,0.0,0.95,1,1,0,0.35,0.02,0,0,0,521.0,1.04,0,0.08343678,auto_clear,1
CASE01750,"Haney, Harris and Johnson",handicrafts_d2c,card_testing_mule,59,38.1,5.89,0.036,0.0669,0.63,0,580,1,0.68,0.38,0,1,0,213.0,0.42,1,0.9832146,escalate,1
CASE01751,Reeves-Boyd,saas_subscription,account_takeover,99,99.6,2.55,0.026,0.0291,0.96,1,2,7,0.7,0.27,0,2,0,659.0,1.04,1,0.97491974,escalate,1
CASE01752,Collins Inc,food_delivery,festive_spike,180,174.0,5.15,0.149,0.0056,0.96,0,547,0,0.23,0.02,1,1,0,165.0,0.87,1,0.8501889,escalate,1
CASE01753,"Charles, Wiggins and Cook",travel_hospitality,account_takeover,377,107.2,2.91,0.026,0.0204,0.8,1,2,1,0.59,0.24,0,0,0,718.0,0.85,0,0.458636,agent_review,1
CASE01754,Garcia Ltd,fashion_apparel,bank_account_update,772,101.9,1.09,0.029,0.0052,0.89,1,3,0,0.16,0.08,0,0,0,1175.0,0.99,1,0.35601762,agent_review,1
CASE01755,"Edwards, Lane and Collins",handicrafts_d2c,organic_growth,616,59.5,1.22,0.033,0.0025,0.95,0,726,1,0.44,0.0,0,1,0,698.0,1.05,0,0.1583182,auto_clear,0
CASE01756,Flores and Sons,food_delivery,organic_growth,400,5.0,1.13,0.026,0.0048,0.97,0,565,0,0.23,0.0,0,0,0,752.0,1.05,1,0.5189071,agent_review,0
CASE01757,Hill-Flores,beauty_cosmetics,organic_growth,400,126.0,1.11,0.044,0.0028,0.94,0,694,1,0.31,0.18,0,0,0,818.0,0.99,0,0.09435883,auto_clear,0
CASE01758,Lambert-Nelson,travel_hospitality,account_takeover,258,144.9,2.07,0.038,0.0238,0.83,1,1,1,0.53,0.3,0,0,0,1433.0,0.96,1,0.5411464,agent_review,1
CASE01759,Hill Inc,food_delivery,bank_account_update,874,196.0,0.84,0.027,0.005,0.87,1,4,0,0.33,0.12,0,0,0,626.0,1.11,0,0.06502199,auto_clear,1
CASE01760,"Castro, Garcia and Daniels",saas_subscription,account_takeover,264,193.8,3.06,0.042,0.0296,0.82,1,3,0,0.61,0.38,0,0,0,560.0,0.85,1,0.7017503,escalate,1
CASE01761,"Flores, Thomas and Bush",beauty_cosmetics,card_testing_mule,20,171.8,4.17,0.014,0.0202,0.41,0,591,0,0.69,0.58,0,2,1,94.0,0.2,1,0.960693,escalate,1
CASE01762,Andrews-Jackson,handicrafts_d2c,bank_account_update,397,238.8,1.21,0.036,0.0,0.87,1,2,0,0.38,0.05,0,0,0,1070.0,0.91,0,0.07348907,auto_clear,1
CASE01763,Austin-Morgan,food_delivery,card_testing_mule,62,137.7,5.37,0.052,0.0312,0.89,0,839,1,0.7,0.2,0,0,1,131.0,0.28,1,0.9633487,escalate,1
CASE01764,Williams-Johnson,home_decor,bank_account_update,300,155.3,1.16,0.094,0.0049,0.91,1,1,0,0.25,0.12,0,0,0,1316.0,0.93,0,0.118505634,auto_clear,1
CASE01765,"Williams, Reyes and Miller",handicrafts_d2c,organic_growth,645,98.3,1.24,0.014,0.0028,0.92,0,726,0,0.27,0.11,0,0,0,1306.0,1.09,0,0.056166206,auto_clear,0
CASE01766,White-Carlson,home_decor,bank_account_update,858,140.0,0.76,0.017,0.0165,0.83,1,9,0,0.23,0.06,0,0,0,1213.0,0.97,1,0.06363883,auto_clear,1
CASE01767,"Soto, Vaughn and Griffin",home_decor,account_takeover,434,47.0,2.58,0.05,0.0401,0.99,1,3,2,0.77,0.24,0,0,0,313.0,0.94,0,0.4234896,agent_review,1
CASE01768,Edwards-Roth,home_decor,bank_account_update,515,113.2,1.11,0.035,0.0109,0.87,1,7,1,0.13,0.02,0,0,0,980.0,1.19,0,0.022709267,auto_clear,1
CASE01769,"Chang, Lamb and Miller",handicrafts_d2c,bank_account_update,370,179.9,1.02,0.034,0.0032,1.0,1,4,0,0.19,0.12,0,0,0,923.0,0.81,0,0.120346636,auto_clear,1
CASE01770,Bradley-Davis,beauty_cosmetics,festive_spike,347,181.9,4.66,0.099,0.0026,0.96,0,223,0,0.4,0.09,1,0,0,579.0,0.96,0,0.26562124,agent_review,1
CASE01771,"Mcdonald, Bryant and Cohen",grocery,bank_account_update,933,85.7,0.81,0.026,0.0041,0.87,1,5,0,0.24,0.11,0,0,0,1235.0,0.93,0,0.035321843,auto_clear,1
CASE01772,"Miranda, Ruiz and Meza",home_decor,account_takeover,234,239.3,3.13,0.039,0.0428,0.86,1,4,1,0.67,0.39,0,1,0,998.0,0.99,1,0.9124775,escalate,1
CASE01773,Callahan PLC,home_decor,bank_account_update,1007,157.7,0.92,0.037,0.0059,0.94,1,0,0,0.29,0.07,0,0,0,346.0,0.96,0,0.04543794,auto_clear,1
CASE01774,Durham-Myers,home_decor,bank_account_update,433,54.5,1.5,0.022,0.0021,0.76,1,7,0,0.38,0.05,0,0,0,773.0,0.94,0,0.06861929,auto_clear,1
CASE01775,"Stark, Rivera and Valencia",grocery,festive_spike,514,171.2,4.4,0.104,0.0091,0.95,0,616,0,0.2,0.05,1,0,0,598.0,0.93,0,0.15736495,auto_clear,1
CASE01776,Chavez-Johnson,food_delivery,bank_account_update,892,87.5,1.24,0.04,0.003,0.98,1,4,0,0.32,0.02,0,0,0,715.0,0.91,0,0.010759634,auto_clear,1
CASE01777,Rodriguez-Mendoza,electronics,account_takeover,294,37.6,1.51,0.0,0.0213,0.9,1,1,4,0.7,0.22,0,1,0,1103.0,0.92,0,0.8165791,escalate,1
CASE01778,Campbell LLC,handicrafts_d2c,festive_spike,350,82.1,3.55,0.093,0.0,0.96,0,598,1,0.17,0.08,1,0,0,1212.0,1.09,0,0.044101834,auto_clear,1
CASE01779,"Andrews, Romero and Sullivan",education,account_takeover,613,212.7,2.34,0.009,0.0328,0.92,1,4,1,0.64,0.1,0,0,0,385.0,0.99,0,0.4581035,agent_review,1
CASE01780,"Robles, Nguyen and Banks",food_delivery,bank_account_update,1139,20.4,1.02,0.0,0.006,0.78,1,6,0,0.11,0.14,0,0,0,273.0,1.14,0,0.016900416,auto_clear,1
CASE01781,Patel-Morales,beauty_cosmetics,card_testing_mule,12,67.6,5.1,0.046,0.0601,0.52,0,262,0,0.76,0.38,0,1,0,20.0,0.4,1,0.91723365,escalate,1
CASE01782,Allen-Sanchez,education,organic_growth,400,134.4,1.14,0.048,0.0054,0.92,0,783,0,0.13,0.05,0,1,0,769.0,1.14,0,0.017826827,auto_clear,0
CASE01783,Dickson Group,grocery,card_testing_mule,29,94.1,6.94,0.03,0.05,0.5,0,428,0,0.88,0.33,0,3,0,348.0,0.31,1,0.99383646,escalate,1
CASE01784,Peterson Ltd,education,card_testing_mule,10,124.8,4.88,0.019,0.06,0.38,0,578,0,0.65,0.17,0,1,1,180.0,0.46,1,0.978096,escalate,1
CASE01785,"Reynolds, Baird and Bradley",handicrafts_d2c,festive_spike,338,206.3,3.61,0.094,0.0083,0.92,0,602,0,0.48,0.11,1,0,0,604.0,0.99,0,0.06421035,auto_clear,1
CASE01786,Stephens-Young,education,bank_account_update,300,95.5,1.28,0.033,0.001,0.83,1,2,0,0.29,0.14,0,1,0,628.0,1.01,0,0.09248195,auto_clear,1
CASE01787,"Caldwell, Stevenson and Joseph",beauty_cosmetics,festive_spike,403,226.3,2.86,0.116,0.0054,0.89,0,484,0,0.39,0.04,1,1,0,563.0,1.12,0,0.041250758,auto_clear,1
CASE01788,Wilson-Carlson,fashion_apparel,bank_account_update,360,61.7,1.25,0.047,0.0,0.95,1,5,0,0.19,0.14,0,0,0,827.0,0.95,0,0.05661499,auto_clear,1
CASE01789,Peters-Short,travel_hospitality,organic_growth,400,92.2,1.07,0.045,0.006,0.92,0,857,0,0.1,0.09,0,0,0,366.0,0.97,0,0.015834939,auto_clear,0
CASE01790,Parker Group,grocery,bank_account_update,328,40.4,1.07,0.007,0.0003,0.86,1,7,0,0.37,0.08,0,1,0,1513.0,1.01,0,0.009848466,auto_clear,1
CASE01791,George Ltd,fashion_apparel,bank_account_update,537,111.0,0.87,0.039,0.0023,0.93,1,8,0,0.17,0.14,0,1,0,1251.0,0.98,0,0.05916314,auto_clear,1
CASE01792,"Wise, Gray and Snyder",home_decor,festive_spike,180,155.0,4.24,0.137,0.0127,0.94,0,803,0,0.33,0.0,1,0,0,1026.0,0.97,1,0.75864613,escalate,1
CASE01793,"Brown, Robinson and Taylor",education,card_testing_mule,12,89.5,5.89,0.021,0.067,0.61,0,304,1,0.66,0.42,0,1,1,283.0,0.59,1,0.9797151,escalate,1
CASE01794,"Berger, Fields and Smith",handicrafts_d2c,organic_growth,400,150.4,1.23,0.061,0.0042,0.94,0,346,0,0.28,0.1,0,0,0,729.0,1.02,0,0.031592898,auto_clear,0
CASE01795,Guerrero Group,fashion_apparel,organic_growth,400,58.4,1.26,0.045,0.0057,1.0,0,544,0,0.29,0.03,0,1,0,594.0,0.9,0,0.024470968,auto_clear,0
CASE01796,"Carter, Gilbert and West",beauty_cosmetics,festive_spike,356,94.4,2.96,0.074,0.0056,0.91,0,317,0,0.28,0.04,1,0,0,502.0,0.85,0,0.026562754,auto_clear,1
CASE01797,Maldonado LLC,food_delivery,card_testing_mule,32,108.6,3.18,0.022,0.0571,0.58,0,320,0,0.63,0.19,0,0,1,284.0,0.42,0,0.2561127,agent_review,1
CASE01798,Hudson-Gentry,fashion_apparel,festive_spike,347,118.0,5.11,0.121,0.0099,0.86,0,322,0,0.53,0.1,1,0,0,719.0,1.04,0,0.33139473,agent_review,1
CASE01799,Sellers-Zuniga,travel_hospitality,bank_account_update,316,197.3,0.97,0.042,0.0041,0.82,1,3,0,0.3,0.0,0,0,0,896.0,1.08,0,0.10230504,auto_clear,1
CASE01800,"Haas, Cooper and Davis",home_decor,card_testing_mule,68,65.6,4.06,0.042,0.0932,0.67,0,859,1,0.72,0.3,0,0,0,198.0,0.49,0,0.23501705,agent_review,1
CASE01801,Carr PLC,handicrafts_d2c,festive_spike,286,118.0,5.21,0.102,0.0,0.75,0,244,0,0.35,0.1,1,0,0,50.0,1.1,0,0.08896676,auto_clear,1
CASE01802,Abbott-Phelps,education,card_testing_mule,15,177.2,4.36,0.063,0.0745,0.52,0,765,1,0.61,0.27,0,1,1,206.0,0.33,1,0.988665,escalate,1
CASE01803,Wood PLC,handicrafts_d2c,organic_growth,400,58.5,1.06,0.037,0.0067,0.93,0,308,0,0.2,0.07,0,0,0,463.0,0.82,0,0.018354747,auto_clear,0
CASE01804,Smith PLC,handicrafts_d2c,bank_account_update,343,95.7,0.98,0.029,0.0085,0.77,1,1,0,0.16,0.07,0,0,0,488.0,0.98,0,0.037694782,auto_clear,1
CASE01805,Rodriguez-Campbell,travel_hospitality,account_takeover,986,256.7,2.96,0.051,0.0126,1.0,1,4,2,0.69,0.21,0,0,0,1168.0,0.97,0,0.11749011,auto_clear,1
CASE01806,Young Ltd,electronics,festive_spike,245,177.2,4.82,0.066,0.0026,0.91,0,850,1,0.21,0.17,1,0,0,1151.0,1.02,0,0.16247268,auto_clear,1
CASE01807,"Long, Flores and Reyes",education,card_testing_mule,28,122.1,7.62,0.074,0.0722,0.79,0,494,0,0.79,0.29,0,2,1,236.0,0.66,1,0.994911,escalate,1
CASE01808,Graham-Clark,food_delivery,festive_spike,264,232.5,5.48,0.105,0.0047,0.92,0,246,0,0.32,0.13,1,1,0,262.0,0.99,0,0.42193574,agent_review,1
CASE01809,Wells and Sons,grocery,bank_account_update,300,69.2,1.39,0.049,0.0038,0.79,1,1,0,0.41,0.07,0,0,0,698.0,1.13,0,0.07957354,auto_clear,1
CASE01810,"Cruz, Middleton and Larsen",electronics,festive_spike,265,163.9,2.82,0.122,0.0005,1.0,0,307,0,0.35,0.0,1,0,0,681.0,1.1,0,0.098913305,auto_clear,1
CASE01811,Roberts Ltd,saas_subscription,bank_account_update,300,106.9,0.77,0.081,0.0041,0.8,1,0,0,0.32,0.11,0,0,0,489.0,1.02,0,0.12526043,auto_clear,1
CASE01812,Taylor Inc,home_decor,festive_spike,580,166.4,3.77,0.079,0.0077,0.91,0,665,0,0.19,0.17,1,1,0,808.0,0.95,0,0.03215819,auto_clear,1
CASE01813,"Smith, Griffith and Tucker",saas_subscription,bank_account_update,593,20.3,1.07,0.025,0.0062,0.81,1,6,0,0.37,0.05,0,0,0,1046.0,1.02,0,0.028947188,auto_clear,1
CASE01814,Proctor-Taylor,saas_subscription,account_takeover,1081,59.7,2.42,0.048,0.0042,0.87,1,1,2,0.77,0.54,0,0,0,1184.0,1.14,0,0.16312794,auto_clear,1
CASE01815,May Group,travel_hospitality,festive_spike,608,5.0,4.6,0.032,0.0068,0.9,0,854,0,0.32,0.12,1,0,0,849.0,0.95,1,0.086266026,auto_clear,1
CASE01816,English-Dominguez,grocery,account_takeover,1165,94.4,2.63,0.057,0.0434,0.98,1,1,2,0.67,0.34,0,1,0,626.0,0.98,1,0.32283503,agent_review,1
CASE01817,Hanson-Gibson,beauty_cosmetics,festive_spike,682,138.9,5.05,0.12,0.0055,0.9,0,898,0,0.38,0.19,1,1,0,425.0,1.16,0,0.39686134,agent_review,1
CASE01818,Arnold-Cole,home_decor,bank_account_update,533,113.4,1.24,0.061,0.0033,0.8,1,4,0,0.36,0.13,0,0,0,881.0,0.65,1,0.654387,agent_review,1
CASE01819,Perez-Coleman,travel_hospitality,organic_growth,679,5.0,1.08,0.011,0.0022,0.92,0,526,0,0.4,0.13,0,0,0,848.0,1.0,0,0.016304046,auto_clear,0
CASE01820,Lane Ltd,grocery,festive_spike,471,108.2,5.09,0.125,0.0082,0.94,0,329,2,0.37,0.08,1,0,0,786.0,1.14,1,0.798305,escalate,1
CASE01821,Joseph LLC,grocery,organic_growth,400,157.4,1.3,0.016,0.0008,0.94,0,553,0,0.38,0.13,0,0,0,1118.0,1.2,0,0.029396886,auto_clear,0
CASE01822,House-Johnston,travel_hospitality,bank_account_update,414,190.1,1.01,0.061,0.0055,0.8,1,1,0,0.22,0.07,0,0,0,1118.0,0.97,1,0.3822372,agent_review,1
CASE01823,Good PLC,home_decor,organic_growth,400,105.5,1.23,0.046,0.0035,0.92,0,639,0,0.09,0.1,0,0,0,1362.0,1.08,0,0.022032803,auto_clear,0
CASE01824,Bush-Wilson,food_delivery,bank_account_update,647,156.1,1.02,0.068,0.0033,0.88,1,0,1,0.26,0.08,0,1,0,834.0,1.01,0,0.092112325,auto_clear,1
CASE01825,Nixon-Miller,saas_subscription,bank_account_update,315,61.5,0.88,0.046,0.0106,0.92,1,3,0,0.29,0.11,0,0,0,982.0,1.04,1,0.5829022,agent_review,1
CASE01826,"Simon, Terrell and Terrell",handicrafts_d2c,festive_spike,497,104.5,3.0,0.073,0.0,0.98,0,536,0,0.28,0.03,1,0,0,485.0,0.98,0,0.04923026,auto_clear,1
CASE01827,Marshall-Miller,beauty_cosmetics,festive_spike,442,124.3,4.06,0.056,0.0041,1.0,0,314,0,0.38,0.04,1,0,0,973.0,0.84,0,0.06668721,auto_clear,1
CASE01828,"Davis, Kennedy and Harmon",grocery,bank_account_update,340,137.6,1.0,0.032,0.0034,0.89,1,4,0,0.42,0.14,0,0,0,99.0,1.13,1,0.46790257,agent_review,1
CASE01829,"Miller, Schultz and Yates",fashion_apparel,card_testing_mule,23,156.9,6.27,0.005,0.0783,0.33,0,538,0,0.8,0.34,0,0,1,173.0,0.6,1,0.9917664,escalate,1
CASE01830,Austin-Berger,education,account_takeover,328,211.6,2.07,0.009,0.0056,0.95,1,0,3,1.0,0.36,0,0,0,543.0,1.02,0,0.9503393,escalate,1
CASE01831,"Osborne, Harrison and Hunt",saas_subscription,card_testing_mule,11,57.8,3.53,0.063,0.0805,0.65,0,213,1,0.79,0.19,0,0,0,95.0,0.82,1,0.9710098,escalate,1
CASE01832,Berry-Rivera,handicrafts_d2c,card_testing_mule,55,148.8,3.42,0.015,0.0876,0.48,0,805,0,0.91,0.37,0,1,1,251.0,0.38,0,0.96417725,escalate,1
CASE01833,Yu-Yates,home_decor,organic_growth,400,119.6,1.04,0.053,0.0011,1.0,0,761,0,0.26,0.17,0,0,0,837.0,1.03,0,0.051813524,auto_clear,0
CASE01834,Jackson-Neal,handicrafts_d2c,bank_account_update,315,184.9,0.9,0.0,0.0049,0.98,1,1,0,0.28,0.17,0,0,0,1061.0,0.9,1,0.7634488,escalate,1
CASE01835,"Curry, Acosta and Elliott",beauty_cosmetics,bank_account_update,300,127.0,1.18,0.027,0.0033,0.9,1,5,0,0.11,0.05,0,0,0,791.0,1.24,0,0.08754085,auto_clear,1
CASE01836,Soto PLC,handicrafts_d2c,account_takeover,106,89.4,3.05,0.027,0.0035,0.94,1,0,3,0.9,0.33,0,0,0,701.0,0.92,1,0.95842564,escalate,1
CASE01837,Berry Ltd,electronics,organic_growth,400,124.7,1.05,0.044,0.0021,0.91,0,778,1,0.43,0.12,0,0,0,687.0,1.05,0,0.036482684,auto_clear,0
CASE01838,Lamb-Weber,handicrafts_d2c,bank_account_update,300,53.5,1.09,0.067,0.0078,0.86,1,0,0,0.35,0.01,0,0,0,659.0,0.92,0,0.07375295,auto_clear,1
CASE01839,Washington-Martinez,home_decor,bank_account_update,300,181.6,1.38,0.05,0.0048,0.88,1,7,0,0.34,0.0,0,1,0,864.0,1.03,0,0.17314611,auto_clear,1
CASE01840,York LLC,education,card_testing_mule,66,107.8,3.53,0.062,0.0215,0.4,0,543,0,0.84,0.31,0,3,0,116.0,0.42,1,0.76263636,escalate,1
CASE01841,Anderson-Campbell,grocery,organic_growth,1174,94.7,1.19,0.065,0.003,0.97,0,300,1,0.26,0.05,0,0,0,662.0,1.26,0,0.015039329,auto_clear,0
CASE01842,Smith-Rodriguez,travel_hospitality,bank_account_update,539,98.9,1.13,0.042,0.0135,0.86,1,4,0,0.26,0.03,0,0,0,412.0,0.97,0,0.057735488,auto_clear,1
CASE01843,Kent Ltd,beauty_cosmetics,bank_account_update,300,182.8,0.93,0.028,0.0105,0.73,1,4,0,0.32,0.07,0,0,0,157.0,0.92,1,0.32120278,agent_review,1
CASE01844,Hopkins LLC,home_decor,festive_spike,785,88.7,5.48,0.174,0.0027,0.92,0,772,0,0.46,0.02,1,0,0,1073.0,1.1,0,0.7185163,escalate,1
CASE01845,Green Ltd,beauty_cosmetics,card_testing_mule,67,31.4,6.37,0.038,0.0411,0.58,0,675,0,0.76,0.19,0,0,0,84.0,0.27,1,0.99268943,escalate,1
CASE01846,Washington PLC,electronics,organic_growth,794,104.2,1.11,0.054,0.0016,0.93,0,299,0,0.28,0.12,0,0,0,689.0,1.0,0,0.031559084,auto_clear,0
CASE01847,Cooper Inc,beauty_cosmetics,festive_spike,1204,67.6,3.14,0.086,0.0076,0.91,0,305,0,0.34,0.04,1,0,0,1178.0,0.9,0,0.005555254,auto_clear,1
