case_id,merchant_name,mcc_category,archetype,merchant_tenure_days,avg_daily_txn_30d,volume_spike_ratio,refund_rate_30d,chargeback_rate_90d,kyc_completeness_score,bank_account_changed_flag,days_since_bank_change,customer_complaint_count_30d,device_ip_diversity_score,night_txn_ratio,is_festive_period,prior_flags_count,prior_flags_confirmed_fraud,avg_ticket_size,ticket_size_change_ratio,label_is_fraud
CASE01629,Lin-Smith,handicrafts_d2c,card_testing_mule,57,36.1,6.53,0.011,0.0114,0.4,0,459,2,0.81,0.46,0,1,0,238.0,0.52,1
CASE01630,"Hughes, Whitney and Romero",handicrafts_d2c,festive_spike,345,90.9,2.74,0.028,0.0109,0.81,0,514,0,0.18,0.14,1,0,0,172.0,0.99,0
CASE01631,"Garcia, Stewart and Delacruz",electronics,organic_growth,400,66.5,1.15,0.044,0.0005,0.9,0,513,2,0.25,0.06,0,0,0,1666.0,1.03,0
CASE01632,"Miller, Gonzalez and Rasmussen",handicrafts_d2c,organic_growth,400,146.2,1.21,0.049,0.0048,0.84,0,494,1,0.29,0.16,0,0,0,269.0,0.96,0
CASE01633,"House, Smith and Wright",education,account_takeover,220,5.0,2.23,0.029,0.0228,0.97,1,4,2,0.57,0.26,0,1,0,211.0,0.91,1
CASE01634,"Torres, Burns and Garner",education,card_testing_mule,23,14.0,4.43,0.027,0.0992,0.52,0,544,0,0.62,0.51,0,1,1,161.0,0.38,1
CASE01635,Reed LLC,beauty_cosmetics,account_takeover,506,84.4,2.32,0.009,0.0191,0.83,1,0,1,0.81,0.47,0,2,0,778.0,1.18,1
CASE01636,Garrett-Young,home_decor,bank_account_update,549,118.9,1.04,0.048,0.0058,1.0,1,8,0,0.21,0.1,0,0,0,1036.0,0.98,0
CASE01637,"Hill, Brown and Scott",saas_subscription,card_testing_mule,21,134.7,3.75,0.028,0.0328,0.6,0,726,0,0.85,0.26,0,1,0,188.0,0.37,0
CASE01638,Zamora-Briggs,saas_subscription,bank_account_update,300,158.1,1.09,0.078,0.004,0.73,1,0,2,0.47,0.06,0,0,0,781.0,1.13,0
CASE01639,Raymond LLC,education,organic_growth,715,154.4,1.1,0.028,0.0024,0.97,0,537,0,0.2,0.02,0,0,0,783.0,1.06,0
CASE01640,Hernandez Group,education,festive_spike,514,145.8,3.95,0.129,0.0096,0.88,0,206,0,0.04,0.04,1,0,0,494.0,0.87,0
CASE01641,"Taylor, Blair and Meyer",grocery,account_takeover,223,53.0,2.45,0.079,0.0263,1.0,1,1,5,0.63,0.32,0,2,0,1098.0,0.91,1
CASE01642,"Salazar, Garrett and Perez",saas_subscription,bank_account_update,611,175.3,0.91,0.076,0.0077,0.84,1,6,0,0.33,0.06,0,1,0,1200.0,0.99,0
CASE01643,Berry Group,grocery,account_takeover,308,216.4,2.76,0.048,0.0554,0.88,1,0,1,0.81,0.5,0,1,0,640.0,0.98,1
CASE01644,Browning-Murphy,handicrafts_d2c,account_takeover,317,151.8,2.75,0.094,0.0289,0.9,1,1,4,0.67,0.54,0,1,0,630.0,0.83,1
CASE01645,"Anderson, Delgado and Carpenter",electronics,account_takeover,1313,113.2,1.89,0.0,0.0593,0.99,1,4,0,0.83,0.33,0,0,0,620.0,1.1,0
CASE01646,"Mcbride, Huffman and Parker",travel_hospitality,account_takeover,973,17.4,2.48,0.03,0.0321,1.0,1,2,0,0.6,0.44,0,1,0,723.0,0.92,0
CASE01647,"Roach, Browning and Jordan",food_delivery,account_takeover,793,55.7,2.14,0.034,0.0495,0.86,1,0,4,0.77,0.33,0,0,0,677.0,0.92,1
CASE01648,Douglas PLC,travel_hospitality,card_testing_mule,8,132.5,4.56,0.012,0.0778,0.67,0,426,0,0.81,0.25,0,1,0,98.0,0.22,1
CASE01649,Stewart PLC,saas_subscription,card_testing_mule,20,154.0,5.78,0.005,0.0642,0.46,0,802,0,0.74,0.26,0,1,1,177.0,0.43,1
CASE01650,"Fry, Wilson and Stewart",food_delivery,account_takeover,207,58.5,2.06,0.029,0.0203,0.95,1,2,3,0.5,0.49,0,0,0,896.0,1.1,1
CASE01651,Acosta LLC,home_decor,bank_account_update,300,149.7,1.22,0.048,0.0027,0.84,1,2,0,0.17,0.21,0,0,0,1308.0,1.08,1
CASE01652,Ali-Turner,food_delivery,account_takeover,187,177.3,2.83,0.014,0.018,0.73,1,4,2,0.71,0.27,0,0,0,176.0,1.09,1
CASE01653,"Peck, Shannon and Mahoney",beauty_cosmetics,festive_spike,180,123.5,3.63,0.133,0.013,0.91,0,527,0,0.33,0.15,1,0,0,1017.0,1.02,1
CASE01654,Hernandez-Lopez,food_delivery,organic_growth,466,88.9,1.29,0.024,0.0007,0.92,0,853,1,0.21,0.07,0,0,0,577.0,0.88,0
CASE01655,Lopez PLC,saas_subscription,organic_growth,686,64.4,1.13,0.039,0.0053,0.94,0,340,0,0.4,0.11,0,0,0,117.0,0.94,0
CASE01656,"Adams, Bradley and Hall",fashion_apparel,account_takeover,253,45.0,2.3,0.032,0.0167,0.77,1,1,0,0.61,0.69,0,0,0,1442.0,0.95,0
CASE01657,Hall Inc,beauty_cosmetics,organic_growth,400,173.5,1.03,0.048,0.003,0.85,0,887,0,0.27,0.07,0,1,0,631.0,1.14,0
CASE01658,Miller-Chan,handicrafts_d2c,festive_spike,292,170.8,3.92,0.081,0.001,0.96,0,531,0,0.29,0.08,1,0,0,472.0,1.0,1
CASE01659,Shaw PLC,beauty_cosmetics,card_testing_mule,20,68.8,7.93,0.049,0.0906,0.69,0,371,0,0.72,0.19,0,2,0,311.0,0.81,1
CASE01660,Joseph-Brooks,travel_hospitality,account_takeover,702,86.4,2.53,0.064,0.0155,1.0,1,3,3,0.54,0.41,0,0,0,1165.0,0.83,1
CASE01661,Henry-Taylor,grocery,bank_account_update,343,54.2,0.98,0.0,0.0076,0.84,1,6,0,0.14,0.01,0,0,0,1713.0,1.07,0
CASE01662,Perez Group,electronics,account_takeover,185,79.7,1.9,0.052,0.0279,0.82,1,0,1,0.63,0.41,0,0,0,1013.0,0.95,0
CASE01663,Schaefer Group,travel_hospitality,account_takeover,757,85.4,2.64,0.034,0.0372,1.0,1,3,2,0.57,0.31,0,0,0,1529.0,1.16,0
CASE01664,Newton and Sons,travel_hospitality,card_testing_mule,3,183.3,4.34,0.045,0.0627,0.46,0,345,0,0.8,0.38,0,0,1,135.0,0.48,1
CASE01665,Jones Group,beauty_cosmetics,account_takeover,357,154.4,3.06,0.0,0.0408,0.88,1,2,2,0.67,0.46,0,0,0,965.0,0.93,1
CASE01666,"Burns, Nguyen and Ellis",beauty_cosmetics,organic_growth,400,77.1,1.24,0.042,0.0027,0.88,0,452,1,0.2,0.06,0,0,0,595.0,1.06,0
CASE01667,Patterson Inc,grocery,account_takeover,1293,175.9,1.44,0.02,0.0078,1.0,1,0,5,0.67,0.29,0,1,0,861.0,0.78,0
CASE01668,"Moss, James and Edwards",grocery,festive_spike,914,5.0,5.37,0.068,0.0055,0.89,0,736,0,0.36,0.07,1,0,0,601.0,0.97,0
CASE01669,"Crosby, Armstrong and Herrera",saas_subscription,card_testing_mule,66,113.9,4.52,0.057,0.0686,0.52,0,348,1,0.97,0.38,0,0,1,351.0,0.21,1
CASE01670,"Liu, Buchanan and Meyer",electronics,account_takeover,223,113.3,3.18,0.077,0.0,0.75,1,4,2,0.67,0.21,0,2,0,351.0,0.76,1
CASE01671,Bryant-Rich,travel_hospitality,bank_account_update,601,209.8,1.08,0.061,0.0,0.71,1,6,1,0.44,0.09,0,0,0,761.0,0.95,0
CASE01672,Stone Group,travel_hospitality,organic_growth,400,155.6,1.21,0.044,0.004,0.92,0,388,1,0.23,0.0,0,0,0,1352.0,1.03,0
CASE01673,"Williams, Hughes and Hubbard",handicrafts_d2c,account_takeover,1656,126.4,3.17,0.052,0.037,0.88,1,3,0,0.59,0.52,0,0,0,1475.0,1.01,1
CASE01674,Lee Group,food_delivery,organic_growth,400,118.0,1.08,0.044,0.0045,0.95,0,893,0,0.42,0.04,0,0,0,327.0,0.98,0
CASE01675,Wilkerson-Ayala,food_delivery,account_takeover,389,162.3,1.43,0.053,0.0361,0.94,1,2,4,0.74,0.38,0,0,0,1044.0,1.1,1
CASE01676,Murray-Henderson,grocery,organic_growth,558,182.3,1.17,0.071,0.0037,0.96,0,584,0,0.45,0.04,0,1,0,725.0,0.91,0
CASE01677,"Ellison, Vaughn and Mckee",grocery,card_testing_mule,55,123.6,3.46,0.046,0.053,0.6,0,681,0,0.8,0.25,0,1,0,83.0,0.82,1
CASE01678,Gallegos-Hayes,electronics,festive_spike,1169,206.0,2.95,0.135,0.0081,0.88,0,374,1,0.37,0.01,1,0,0,881.0,0.99,0
CASE01679,"Mason, White and Richards",education,card_testing_mule,54,174.7,3.51,0.03,0.1173,0.65,0,221,0,0.88,0.16,0,2,1,184.0,0.35,1
CASE01680,"Payne, Long and Morris",food_delivery,card_testing_mule,65,93.5,6.92,0.032,0.0159,0.51,0,641,0,0.79,0.23,0,1,1,142.0,0.21,1
CASE01681,White PLC,food_delivery,festive_spike,901,205.1,5.59,0.085,0.0066,0.91,0,764,0,0.31,0.1,1,0,0,661.0,1.14,0
CASE01682,"Huang, Khan and Davis",food_delivery,festive_spike,180,140.6,4.43,0.028,0.0126,0.91,0,609,0,0.45,0.08,1,0,0,652.0,1.02,0
CASE01683,Holt-Meadows,home_decor,card_testing_mule,64,82.8,7.58,0.038,0.0198,0.62,0,214,0,0.77,0.34,0,0,1,247.0,0.54,1
CASE01684,Higgins Inc,saas_subscription,account_takeover,1338,52.1,2.07,0.027,0.0391,0.88,1,1,0,0.61,0.46,0,0,0,887.0,1.07,0
CASE01685,Wilson Group,grocery,bank_account_update,892,82.5,1.25,0.039,0.0001,0.83,1,3,0,0.22,0.09,0,0,0,835.0,1.09,0
CASE01686,"Cox, Mills and Cruz",beauty_cosmetics,account_takeover,897,79.9,3.01,0.026,0.0471,0.97,1,2,0,0.81,0.27,0,0,0,50.0,1.06,0
CASE01687,"Salazar, Moore and Pierce",electronics,bank_account_update,300,102.9,1.28,0.029,0.0,0.82,1,6,0,0.1,0.01,0,0,0,1112.0,0.96,0
CASE01688,Tate LLC,handicrafts_d2c,bank_account_update,300,186.6,1.29,0.06,0.0087,0.86,1,6,0,0.14,0.14,0,0,0,118.0,1.12,0
CASE01689,"Savage, Huffman and Martin",food_delivery,organic_growth,802,53.4,1.07,0.064,0.0072,0.95,0,471,1,0.34,0.05,0,0,0,1033.0,0.98,0
CASE01690,White Ltd,handicrafts_d2c,bank_account_update,300,176.9,1.12,0.066,0.0037,0.91,1,9,1,0.19,0.05,0,0,0,1029.0,0.89,0
CASE01691,Barnes LLC,grocery,festive_spike,180,119.9,5.03,0.069,0.0111,0.88,0,238,1,0.18,0.1,1,0,0,655.0,0.92,0
CASE01692,"Mack, Griffin and Sims",grocery,festive_spike,794,265.8,4.31,0.07,0.0029,0.94,0,649,0,0.34,0.09,1,0,0,511.0,1.03,1
CASE01693,Roach and Sons,saas_subscription,account_takeover,135,73.4,2.05,0.045,0.0358,0.96,1,4,0,0.81,0.43,0,1,0,776.0,1.11,0
CASE01694,Dean LLC,beauty_cosmetics,card_testing_mule,66,130.6,4.82,0.04,0.0774,0.71,0,775,0,0.8,0.57,0,0,1,153.0,0.45,1
CASE01695,Ellis Group,travel_hospitality,card_testing_mule,57,89.3,7.07,0.057,0.062,0.42,0,771,0,0.8,0.44,0,1,0,193.0,0.87,1
CASE01696,"Aguirre, Franklin and Snyder",handicrafts_d2c,festive_spike,932,120.4,2.69,0.076,0.0054,0.9,0,390,0,0.34,0.0,1,0,0,505.0,1.09,0
CASE01697,Chapman Group,food_delivery,organic_growth,597,194.1,0.8,0.052,0.0049,1.0,0,385,0,0.45,0.01,0,0,0,1586.0,1.18,0
CASE01698,Ortiz-Miller,grocery,account_takeover,544,124.0,2.67,0.028,0.0171,0.97,1,3,2,0.59,0.32,0,0,0,109.0,1.02,1
CASE01699,"Smith, Khan and Ramirez",home_decor,card_testing_mule,58,63.4,2.55,0.026,0.0524,0.56,0,467,0,0.64,0.22,0,1,0,197.0,0.72,1
CASE01700,"Grant, Bryan and Williams",beauty_cosmetics,account_takeover,498,40.8,3.15,0.023,0.0299,0.94,1,1,0,0.75,0.38,0,1,0,849.0,0.99,0
CASE01701,Brown LLC,travel_hospitality,bank_account_update,484,160.9,1.21,0.02,0.0065,0.94,1,4,0,0.26,0.2,0,1,0,654.0,0.87,0
CASE01702,Thomas Inc,food_delivery,card_testing_mule,47,107.9,5.9,0.069,0.011,0.5,0,386,2,0.73,0.32,0,2,1,92.0,0.19,1
CASE01703,"Lane, Morrison and Rivera",electronics,bank_account_update,562,209.5,1.3,0.047,0.0047,0.87,1,8,0,0.27,0.06,0,0,0,692.0,0.97,0
CASE01704,Williams Group,travel_hospitality,organic_growth,400,182.4,1.2,0.035,0.0056,0.95,0,248,1,0.15,0.01,0,0,0,999.0,1.12,0
CASE01705,Martin LLC,beauty_cosmetics,bank_account_update,395,104.0,1.18,0.042,0.0032,0.83,1,1,0,0.24,0.08,0,0,0,708.0,0.9,0
CASE01706,"Guerrero, Graves and Armstrong",electronics,account_takeover,271,146.1,3.01,0.05,0.023,0.98,1,1,2,0.78,0.19,0,1,0,961.0,1.01,1
CASE01707,"Thompson, Gibson and Riley",saas_subscription,festive_spike,565,135.2,5.95,0.054,0.0081,0.9,0,674,0,0.27,0.13,1,0,0,1237.0,0.94,1
CASE01708,Davis LLC,saas_subscription,card_testing_mule,68,135.5,4.86,0.052,0.1203,0.44,0,274,0,0.82,0.38,0,0,0,85.0,0.55,1
CASE01709,Richardson-Gray,fashion_apparel,bank_account_update,300,61.3,0.81,0.056,0.0006,0.81,1,2,0,0.32,0.04,0,0,0,784.0,1.13,0
CASE01710,Chang PLC,beauty_cosmetics,account_takeover,272,111.2,2.52,0.044,0.0601,0.95,1,4,1,0.75,0.24,0,1,0,544.0,1.04,0
CASE01711,Carter and Sons,beauty_cosmetics,organic_growth,1242,82.2,1.09,0.072,0.0011,0.99,0,342,1,0.21,0.09,0,0,0,900.0,0.97,0
CASE01712,Neal LLC,education,bank_account_update,300,140.0,1.02,0.014,0.0034,0.81,1,3,0,0.28,0.08,0,0,0,1130.0,1.13,0
CASE01713,Rose-Warren,food_delivery,festive_spike,782,128.6,2.64,0.1,0.0007,0.96,0,690,1,0.44,0.0,1,0,0,478.0,0.99,0
CASE01714,"Clark, Brown and Duncan",fashion_apparel,festive_spike,262,197.6,5.21,0.053,0.0,0.95,0,550,2,0.42,0.09,1,0,0,308.0,1.01,0
CASE01715,"Rice, Miller and Ramsey",fashion_apparel,organic_growth,400,165.7,1.06,0.067,0.0,0.88,0,277,1,0.31,0.08,0,0,0,159.0,0.89,0
CASE01716,"Peck, Andersen and Mitchell",food_delivery,card_testing_mule,67,221.3,3.04,0.043,0.0662,0.87,0,577,1,0.97,0.19,0,1,0,136.0,0.36,1
CASE01717,"Abbott, Green and Andrews",handicrafts_d2c,card_testing_mule,3,74.0,6.76,0.042,0.0678,0.75,0,217,1,0.93,0.43,0,2,1,216.0,0.48,1
CASE01718,"Gomez, Anderson and Hart",grocery,card_testing_mule,54,118.5,2.94,0.056,0.0382,0.66,0,560,1,0.64,0.31,0,0,1,411.0,0.34,1
CASE01719,"Daniel, Jimenez and Morton",food_delivery,account_takeover,205,47.4,1.84,0.061,0.0306,0.91,1,1,1,0.83,0.32,0,0,0,999.0,1.15,1
CASE01720,"Hall, Roberts and Lee",fashion_apparel,account_takeover,339,243.1,2.85,0.012,0.0414,0.98,1,4,4,0.71,0.34,0,1,0,908.0,1.09,1
CASE01721,Johnson Ltd,grocery,card_testing_mule,45,66.0,3.07,0.047,0.0734,0.53,0,603,0,0.86,0.35,0,2,1,138.0,0.78,0
CASE01722,Mclaughlin and Sons,education,festive_spike,974,71.5,5.15,0.086,0.0106,0.9,0,813,0,0.33,0.13,1,1,0,1026.0,0.98,0
CASE01723,"Duarte, Gutierrez and Cook",electronics,account_takeover,332,62.4,2.35,0.032,0.0,0.94,1,4,4,0.68,0.49,0,0,0,706.0,0.99,1
CASE01724,"Shaffer, Lewis and Davidson",education,festive_spike,545,276.9,4.68,0.068,0.0,0.95,0,538,0,0.16,0.1,1,0,0,422.0,1.04,1
CASE01725,"Campbell, Tyler and Parker",grocery,bank_account_update,300,146.4,1.16,0.044,0.0004,0.73,1,1,0,0.16,0.11,0,0,0,1517.0,1.27,0
CASE01726,"Pierce, Wang and Wilson",food_delivery,festive_spike,180,20.3,2.74,0.122,0.0025,0.97,0,303,1,0.37,0.08,1,0,0,1028.0,0.96,0
CASE01727,Peterson-Ramsey,travel_hospitality,organic_growth,400,119.9,1.12,0.051,0.0004,0.94,0,476,1,0.38,0.0,0,0,0,965.0,1.15,0
CASE01728,"Choi, Collier and Lee",fashion_apparel,organic_growth,400,23.1,0.97,0.015,0.0,0.89,0,334,0,0.3,0.1,0,0,0,1519.0,0.89,0
CASE01729,Nielsen-Mendoza,home_decor,bank_account_update,758,82.7,1.2,0.08,0.0074,0.82,1,7,0,0.5,0.07,0,0,0,140.0,0.94,0
CASE01730,Robles-Brewer,home_decor,account_takeover,450,70.0,1.73,0.034,0.0214,0.91,1,2,4,0.84,0.57,0,1,0,1373.0,1.0,1
CASE01731,Moore-Murray,food_delivery,festive_spike,618,44.2,5.29,0.152,0.0052,0.89,0,240,3,0.28,0.11,1,1,0,432.0,1.07,1
CASE01732,"Huang, Ford and Olsen",grocery,card_testing_mule,42,196.4,5.69,0.022,0.1032,0.66,0,385,0,0.48,0.25,0,1,0,250.0,0.66,1
CASE01733,"Brown, Meyer and Cunningham",fashion_apparel,account_takeover,305,117.1,2.96,0.052,0.0416,0.83,1,4,3,0.49,0.29,0,2,0,548.0,1.05,1
CASE01734,"Stewart, Herrera and Clark",beauty_cosmetics,card_testing_mule,45,90.1,7.67,0.007,0.0035,0.65,0,784,0,0.89,0.31,0,1,0,150.0,0.76,1
CASE01735,"Rivera, Hendricks and Flynn",education,organic_growth,400,140.5,0.97,0.031,0.0005,0.96,0,673,1,0.15,0.11,0,0,0,712.0,0.85,0
CASE01736,Montes LLC,beauty_cosmetics,bank_account_update,300,146.2,1.08,0.034,0.0074,0.81,1,2,0,0.27,0.0,0,0,0,123.0,0.88,0
CASE01737,Morgan Group,travel_hospitality,bank_account_update,939,198.0,1.22,0.024,0.0034,0.75,1,6,0,0.32,0.0,0,0,0,1011.0,0.85,0
CASE01738,"Ferguson, Martin and Obrien",home_decor,organic_growth,400,76.6,1.39,0.026,0.0041,0.95,0,543,2,0.3,0.01,0,1,0,1251.0,1.11,0
CASE01739,Larson LLC,saas_subscription,card_testing_mule,44,72.9,4.06,0.049,0.0542,0.49,0,690,1,0.99,0.35,0,0,0,154.0,0.62,1
CASE01740,"Hodge, Mckinney and Nelson",travel_hospitality,festive_spike,180,114.1,5.29,0.098,0.0008,0.97,0,669,0,0.24,0.15,1,0,0,577.0,0.99,0
CASE01741,Crawford and Sons,electronics,account_takeover,141,162.6,1.78,0.014,0.0,0.87,1,3,2,0.77,0.37,0,1,0,474.0,1.05,1
CASE01742,Hayes-Sampson,saas_subscription,card_testing_mule,24,51.7,2.52,0.071,0.0601,0.76,0,590,0,0.55,0.4,0,2,1,233.0,0.72,0
CASE01743,Warren and Sons,handicrafts_d2c,bank_account_update,308,209.3,1.09,0.051,0.006,0.84,1,1,0,0.31,0.07,0,0,0,955.0,0.92,1
CASE01744,Brooks Inc,beauty_cosmetics,card_testing_mule,11,171.3,5.14,0.035,0.0754,0.99,0,376,0,0.75,0.12,0,2,1,136.0,0.58,1
CASE01745,Gentry Group,electronics,card_testing_mule,49,17.1,3.48,0.065,0.0931,0.52,0,401,0,0.79,0.22,0,1,1,318.0,0.57,1
CASE01746,"Johnson, Webb and Porter",handicrafts_d2c,account_takeover,196,33.6,1.83,0.02,0.0364,0.9,1,1,1,0.7,0.3,0,3,0,509.0,0.93,0
CASE01747,Peterson Group,education,account_takeover,281,217.6,1.98,0.029,0.0507,0.76,1,4,2,0.75,0.62,0,0,0,106.0,0.98,1
CASE01748,"Russo, Collins and Murphy",food_delivery,festive_spike,616,155.8,5.11,0.065,0.0088,0.93,0,637,1,0.37,0.04,1,1,0,1048.0,1.24,0
CASE01749,Short PLC,education,bank_account_update,772,152.7,1.05,0.079,0.0,0.95,1,1,0,0.35,0.02,0,0,0,521.0,1.04,0
CASE01750,"Haney, Harris and Johnson",handicrafts_d2c,card_testing_mule,59,38.1,5.89,0.036,0.0669,0.63,0,580,1,0.68,0.38,0,1,0,213.0,0.42,1
CASE01751,Reeves-Boyd,saas_subscription,account_takeover,99,99.6,2.55,0.026,0.0291,0.96,1,2,7,0.7,0.27,0,2,0,659.0,1.04,1
CASE01752,Collins Inc,food_delivery,festive_spike,180,174.0,5.15,0.149,0.0056,0.96,0,547,0,0.23,0.02,1,1,0,165.0,0.87,1
CASE01753,"Charles, Wiggins and Cook",travel_hospitality,account_takeover,377,107.2,2.91,0.026,0.0204,0.8,1,2,1,0.59,0.24,0,0,0,718.0,0.85,0
CASE01754,Garcia Ltd,fashion_apparel,bank_account_update,772,101.9,1.09,0.029,0.0052,0.89,1,3,0,0.16,0.08,0,0,0,1175.0,0.99,1
CASE01755,"Edwards, Lane and Collins",handicrafts_d2c,organic_growth,616,59.5,1.22,0.033,0.0025,0.95,0,726,1,0.44,0.0,0,1,0,698.0,1.05,0
CASE01756,Flores and Sons,food_delivery,organic_growth,400,5.0,1.13,0.026,0.0048,0.97,0,565,0,0.23,0.0,0,0,0,752.0,1.05,1
CASE01757,Hill-Flores,beauty_cosmetics,organic_growth,400,126.0,1.11,0.044,0.0028,0.94,0,694,1,0.31,0.18,0,0,0,818.0,0.99,0
CASE01758,Lambert-Nelson,travel_hospitality,account_takeover,258,144.9,2.07,0.038,0.0238,0.83,1,1,1,0.53,0.3,0,0,0,1433.0,0.96,1
CASE01759,Hill Inc,food_delivery,bank_account_update,874,196.0,0.84,0.027,0.005,0.87,1,4,0,0.33,0.12,0,0,0,626.0,1.11,0
CASE01760,"Castro, Garcia and Daniels",saas_subscription,account_takeover,264,193.8,3.06,0.042,0.0296,0.82,1,3,0,0.61,0.38,0,0,0,560.0,0.85,1
CASE01761,"Flores, Thomas and Bush",beauty_cosmetics,card_testing_mule,20,171.8,4.17,0.014,0.0202,0.41,0,591,0,0.69,0.58,0,2,1,94.0,0.2,1
CASE01762,Andrews-Jackson,handicrafts_d2c,bank_account_update,397,238.8,1.21,0.036,0.0,0.87,1,2,0,0.38,0.05,0,0,0,1070.0,0.91,0
CASE01763,Austin-Morgan,food_delivery,card_testing_mule,62,137.7,5.37,0.052,0.0312,0.89,0,839,1,0.7,0.2,0,0,1,131.0,0.28,1
CASE01764,Williams-Johnson,home_decor,bank_account_update,300,155.3,1.16,0.094,0.0049,0.91,1,1,0,0.25,0.12,0,0,0,1316.0,0.93,0
CASE01765,"Williams, Reyes and Miller",handicrafts_d2c,organic_growth,645,98.3,1.24,0.014,0.0028,0.92,0,726,0,0.27,0.11,0,0,0,1306.0,1.09,0
CASE01766,White-Carlson,home_decor,bank_account_update,858,140.0,0.76,0.017,0.0165,0.83,1,9,0,0.23,0.06,0,0,0,1213.0,0.97,1
CASE01767,"Soto, Vaughn and Griffin",home_decor,account_takeover,434,47.0,2.58,0.05,0.0401,0.99,1,3,2,0.77,0.24,0,0,0,313.0,0.94,0
CASE01768,Edwards-Roth,home_decor,bank_account_update,515,113.2,1.11,0.035,0.0109,0.87,1,7,1,0.13,0.02,0,0,0,980.0,1.19,0
CASE01769,"Chang, Lamb and Miller",handicrafts_d2c,bank_account_update,370,179.9,1.02,0.034,0.0032,1.0,1,4,0,0.19,0.12,0,0,0,923.0,0.81,0
CASE01770,Bradley-Davis,beauty_cosmetics,festive_spike,347,181.9,4.66,0.099,0.0026,0.96,0,223,0,0.4,0.09,1,0,0,579.0,0.96,0
CASE01771,"Mcdonald, Bryant and Cohen",grocery,bank_account_update,933,85.7,0.81,0.026,0.0041,0.87,1,5,0,0.24,0.11,0,0,0,1235.0,0.93,0
CASE01772,"Miranda, Ruiz and Meza",home_decor,account_takeover,234,239.3,3.13,0.039,0.0428,0.86,1,4,1,0.67,0.39,0,1,0,998.0,0.99,1
CASE01773,Callahan PLC,home_decor,bank_account_update,1007,157.7,0.92,0.037,0.0059,0.94,1,0,0,0.29,0.07,0,0,0,346.0,0.96,0
CASE01774,Durham-Myers,home_decor,bank_account_update,433,54.5,1.5,0.022,0.0021,0.76,1,7,0,0.38,0.05,0,0,0,773.0,0.94,0
CASE01775,"Stark, Rivera and Valencia",grocery,festive_spike,514,171.2,4.4,0.104,0.0091,0.95,0,616,0,0.2,0.05,1,0,0,598.0,0.93,0
CASE01776,Chavez-Johnson,food_delivery,bank_account_update,892,87.5,1.24,0.04,0.003,0.98,1,4,0,0.32,0.02,0,0,0,715.0,0.91,0
CASE01777,Rodriguez-Mendoza,electronics,account_takeover,294,37.6,1.51,0.0,0.0213,0.9,1,1,4,0.7,0.22,0,1,0,1103.0,0.92,0
CASE01778,Campbell LLC,handicrafts_d2c,festive_spike,350,82.1,3.55,0.093,0.0,0.96,0,598,1,0.17,0.08,1,0,0,1212.0,1.09,0
CASE01779,"Andrews, Romero and Sullivan",education,account_takeover,613,212.7,2.34,0.009,0.0328,0.92,1,4,1,0.64,0.1,0,0,0,385.0,0.99,0
CASE01780,"Robles, Nguyen and Banks",food_delivery,bank_account_update,1139,20.4,1.02,0.0,0.006,0.78,1,6,0,0.11,0.14,0,0,0,273.0,1.14,0
CASE01781,Patel-Morales,beauty_cosmetics,card_testing_mule,12,67.6,5.1,0.046,0.0601,0.52,0,262,0,0.76,0.38,0,1,0,20.0,0.4,1
CASE01782,Allen-Sanchez,education,organic_growth,400,134.4,1.14,0.048,0.0054,0.92,0,783,0,0.13,0.05,0,1,0,769.0,1.14,0
CASE01783,Dickson Group,grocery,card_testing_mule,29,94.1,6.94,0.03,0.05,0.5,0,428,0,0.88,0.33,0,3,0,348.0,0.31,1
CASE01784,Peterson Ltd,education,card_testing_mule,10,124.8,4.88,0.019,0.06,0.38,0,578,0,0.65,0.17,0,1,1,180.0,0.46,1
CASE01785,"Reynolds, Baird and Bradley",handicrafts_d2c,festive_spike,338,206.3,3.61,0.094,0.0083,0.92,0,602,0,0.48,0.11,1,0,0,604.0,0.99,0
CASE01786,Stephens-Young,education,bank_account_update,300,95.5,1.28,0.033,0.001,0.83,1,2,0,0.29,0.14,0,1,0,628.0,1.01,0
CASE01787,"Caldwell, Stevenson and Joseph",beauty_cosmetics,festive_spike,403,226.3,2.86,0.116,0.0054,0.89,0,484,0,0.39,0.04,1,1,0,563.0,1.12,0
CASE01788,Wilson-Carlson,fashion_apparel,bank_account_update,360,61.7,1.25,0.047,0.0,0.95,1,5,0,0.19,0.14,0,0,0,827.0,0.95,0
CASE01789,Peters-Short,travel_hospitality,organic_growth,400,92.2,1.07,0.045,0.006,0.92,0,857,0,0.1,0.09,0,0,0,366.0,0.97,0
CASE01790,Parker Group,grocery,bank_account_update,328,40.4,1.07,0.007,0.0003,0.86,1,7,0,0.37,0.08,0,1,0,1513.0,1.01,0
CASE01791,George Ltd,fashion_apparel,bank_account_update,537,111.0,0.87,0.039,0.0023,0.93,1,8,0,0.17,0.14,0,1,0,1251.0,0.98,0
CASE01792,"Wise, Gray and Snyder",home_decor,festive_spike,180,155.0,4.24,0.137,0.0127,0.94,0,803,0,0.33,0.0,1,0,0,1026.0,0.97,1
CASE01793,"Brown, Robinson and Taylor",education,card_testing_mule,12,89.5,5.89,0.021,0.067,0.61,0,304,1,0.66,0.42,0,1,1,283.0,0.59,1
